id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
397,200,8.7566,64.9682,1,7.4193,0,0,167.3878,64.9682,0.0408,0
397,400,40.2631,75.04,1,1.8637,0,0,110.8533,75.04,0.0201,0
397,600,22.2778,74.8918,4,3.3617,62.0583,89.9055,98.006,73.0159,0.0852,0.3677
397,800,54.2565,77.4826,3,1.4281,65.5167,91.2257,92.054,74.6629,0.0603,0.5469
397,1000,49.0025,75.1646,5,1.5339,65.8433,90.1982,99.7735,74.3482,0.0686,0.4753
397,1200,37.9357,73.7027,9,1.9428,63.1523,89.6001,105.5011,73.3321,0.1012,0.2266
397,1400,21.0698,70.3234,21,3.3376,68.2973,88.6462,109.854,68.9999,0.1041,0.217
397,1600,20.8581,68.5834,27,3.2881,69.7847,88.0769,111.8984,67.2347,0.1015,0.2253
397,1800,17.3973,67.1527,40,3.86,68.6705,87.6177,113.549,65.3633,0.1012,0.2323
397,2000,16.3493,66.4675,52,4.0655,70.2377,87.2743,114.9493,64.0177,0.099,0.2536
