id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1536,200,12.9381,89.5349,1,6.9202,0,0,40.1168,89.5349,0.0134,0
1536,400,9.1575,51.0937,3,5.5794,118.9369,95.624,60.9148,50.625,0.0847,0.3549
1536,600,1.8063,27.4663,18,15.2059,99.9466,87.0572,60.4798,23.4918,0.103,0.2092
1536,800,1.0828,18.6645,36,17.2366,101.4888,78.9593,61.0627,13.3146,0.1087,0.1818
1536,1000,0.8191,15.1515,60,18.497,97.5488,71.3649,62.3706,8.5729,0.1099,0.1758
1536,1200,0.7648,14.3089,87,18.709,88.6206,66.6667,68.2529,5.9801,0.1109,0.1695
1536,1400,0.701,13.5571,122,19.3387,88.2167,64.503,68.0912,4.408,0.1116,0.1662
1536,1600,0.6743,12.5652,153,18.6343,87.3787,62.5996,66.8263,3.3869,0.1142,0.1508
1536,1800,0.6094,11.1183,189,18.2437,89.9988,60.33,62.4203,2.6843,0.1141,0.1508
1536,2000,0.5977,10.2013,218,17.0666,93.37,58.3857,59.6338,2.1771,0.1137,0.1537
