id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
355,200,5.4264,40.7643,1,7.5122,0,0,78.7473,40.7643,0.0225,0
355,400,1.0493,15.6646,8,14.9293,73.9379,77.5281,62.4904,10.6013,0.094,0.2831
355,600,1.3672,18.4417,16,13.4886,92.7534,75.9834,62.8427,7.0765,0.0895,0.3055
355,800,2.4901,22.6645,19,9.1019,88.0425,83.8951,52.5879,9.1795,0.0954,0.2669
355,1000,3.7483,27.6518,24,7.3771,102.541,86.8191,52.0017,11.9103,0.0914,0.2947
355,1200,5.1753,28.865,26,5.5774,106.1866,89.0433,46.5355,13.5868,0.0978,0.2544
355,1400,5.2286,29.8668,36,5.7122,95.8221,90.0115,42.5528,16.7496,0.1033,0.2203
355,1600,5.2186,32.4814,51,6.2241,98.5428,91.0138,40.334,20.9127,0.1052,0.2101
355,1800,6.2714,35.7558,59,5.7014,103.7842,92.1699,38.4085,24.703,0.1014,0.2354
355,2000,6.445,37.8678,75,5.8755,94.6752,92.6933,38.3916,26.908,0.1049,0.2107
