id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2151,200,0.3195,26.6042,11,83.2657,33.4722,93.133,93.8215,23.1435,0.3072,0.2233
2151,400,0.4179,25.0923,31,60.0499,26.0172,87.9063,134.4142,17.5461,0.3054,0.2246
2151,600,0.7272,34.7197,55,47.7466,25.3553,91.1103,128.6953,29.4857,0.2995,0.2334
2151,800,0.9766,37.8469,79,38.7545,30.0318,92.1473,123.09,30.3757,0.297,0.2369
2151,1000,1.1909,41.6087,111,34.9381,30.4294,92.9293,120.8776,31.2597,0.3076,0.2178
2151,1200,1.6808,46.7443,127,27.81,27.7387,94.257,109.2052,32.693,0.3092,0.213
2151,1400,2.0168,48.7379,150,24.1657,28.5565,95.0496,100.3753,33.7077,0.3129,0.2053
2151,1600,2.1861,48.5898,180,22.2265,29.9478,95.4403,92.9614,34.5671,0.3176,0.1948
2151,1800,2.0121000000000002,50.4896,257,25.0933,28.0499,95.2874,96.8151,36.4013,0.311,0.211
2151,2000,2.2904,53.2899,294,23.267,28.0557,95.6468,95.224,43.1651,0.3156,0.2003
