id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
298,200,13.0913,94.2197,1,7.1971,0,0,34.6741,94.2197,0.0143,0
298,400,14.0551,78.9474,3,5.617,63.3698,96.4143,49.878,78.4962,0.0858,0.3608
298,600,17.1873,57.7988,4,3.3629,108.0612,93.8899,66.9505,57.3261,0.0825,0.3709
298,800,8.6499,41.2328,10,4.7669,125.3099,89.9425,69.7075,39.8928,0.0954,0.2729
298,1000,6.4118,35.5693,18,5.5475,107.7871,86.1687,71.9695,30.4208,0.0825,0.3784
298,1200,5.7712,34.7436,28,6.0202,82.6913,84.2654,80.1872,24.1236,0.086,0.3583
298,1400,6.9484,36.3787,33,5.2355,80.8321,84.0086,81.5158,18.5398,0.0772,0.4203
298,1600,7.2944,40.0098,45,5.485,83.5869,85.6078,80.2096,14.3221,0.0787,0.4056
298,1800,8.6852,41.9082,50,4.8252,79.6688,85.7772,84.6733,11.3781,0.0754,0.4308
298,2000,7.859,41.8754,68,5.3283,77.831,85.5371,85.6058,11.1454,0.0784,0.4139
