id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1552,200,6.5897,44.7917,1,6.7972,0,0,71.4986,44.7917,0.0244,0
1552,400,3.8619,35.7447,5,9.2557,131.0438,89.8305,57.9034,31.9149,0.0823,0.3925
1552,600,5.8563,34.6952,7,5.9244,113.6262,87.4878,69.3461,26.07,0.0787,0.4078
1552,800,3.7019,28.3566,16,7.6599,100.9216,85.4362,68.6466,18.4886,0.0907,0.3392
1552,1000,2.9884,24.0341,26,8.0425,121.0634,84.0631,61.2226,12.1356,0.0916,0.3353
1552,1200,2.4838,21.9126,41,8.8223,114.8654,83.2882,56.6454,8.4419,0.0976,0.2923
1552,1400,2.479,21.2737,54,8.5817,106.3481,83.4311,53.7573,7.1115,0.0982,0.2872
1552,1600,2.6064,21.2991,67,8.1719,112.3359,82.6535,55.1,7.729,0.0944,0.3142
1552,1800,3.0801,24.0989,81,7.824,105.6373,82.9451,59.0908,8.1119,0.0927,0.3233
1552,2000,3.5208,26.4496,96,7.5125,102.3801,84.3135,60.9133,8.2329,0.0902,0.3363
