id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
189,200,4.493,60.7143,2,13.5132,66.3691,84.153,146.3971,56.5476,0.0445,0.6365
189,400,3.7221,54.9593,8,14.7656,71.3687,81.0642,139.6959,44.7154,0.0963,0.2628
189,600,10.2445,60.5204,7,5.9076,63.6025,83.4395,130.5071,36.7286,0.0611,0.5104
189,800,18.7521,62.6841,7,3.3428,67.8427,85.3549,123.0295,33.8241,0.0881,0.3229
189,1000,10.6206,58.6486,18,5.5222,72.4426,85.2567,118.7393,29.2703,0.1034,0.2039
189,1200,11.0856,57.197,24,5.1596,77.0247,85.6492,112.3684,28.9962,0.1,0.2297
189,1400,11.326,57.5948,32,5.0852,74.2089,85.5044,112.1631,32.9413,0.105,0.1928
189,1600,11.8227,57.5533,40,4.8681,74.9997,85.7494,111.1848,55.1624,0.101,0.215
189,1800,11.841,55.8656,49,4.718,79.4995,85.7868,108.656,52.1249,0.102,0.2093
189,2000,10.447,53.4054,65,5.112,84.0557,85.3018,107.7526,48.9295,0.1015,0.2176
