id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2205,200,12.0332,82.3529,1,6.8438,0,0,44.1416,82.3529,0.0136,0
2205,400,17.9638,66.88,2,3.723,82.9222,95.9748,51.8463,57.76,0.0185,0.8395
2205,600,16.4597,55.3468,4,3.3626,119.5804,95.8672,38.6935,42.6301,0.0504,0.6151
2205,800,12.9034,49.1408,8,3.8084,97.2538,94.9828,41.0318,32.4059,0.0703,0.4652
2205,1000,12.1907,45.1818,12,3.7062,114.4051,93.4056,46.5416,25.4048,0.0847,0.3579
2205,1200,10.5863,40.9872,18,3.8717,94.0874,91.1731,52.5924,19.3197,0.0843,0.351
2205,1400,9.2893,38.3356,26,4.1268,102.0552,90.3864,54.119,15.3752,0.0839,0.3489
2205,1600,9.0327,36.3141,33,4.0203,101.2254,89.7037,54.4679,12.9319,0.0846,0.3472
2205,1800,7.9221,35.9025,47,4.5319,100.6187,89.1233,54.5309,11.1885,0.0844,0.3462
2205,2000,8.0613,36.0073,57,4.4667,101.4369,88.9995,55.9875,9.6653,0.0875,0.3278
