id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
191,200,11.2115,80.2548,1,7.1582,0,0,149.4689,80.2548,0.0309,0
191,400,45.736,83.8499,1,1.8333,0,0,107.1885,83.8499,0.0184,0
191,600,15.5271,77.786,6,5.0097,76.3597,88.8615,113.8213,75.7801,0.0881,0.307
191,800,14.4229,76.0017,11,5.2695,72.2876,89.3421,110.3168,75.0213,0.1047,0.1769
191,1000,9.7137,71.8399,24,7.3957,77.1836,89.2155,106.3531,68.714,0.0981,0.2354
191,1200,7.7201,69.542,42,9.0079,72.9264,88.3215,109.8478,64.4656,0.094,0.265
191,1400,7.0893,68.6829,61,9.6883,74.6747,88.4029,106.3607,63.3409,0.0939,0.2591
191,1600,6.574,67.2956,84,10.2367,74.9444,88.9016,100.8039,61.5159,0.099,0.2324
191,1800,6.09,65.0818,111,10.6867,77.4342,89.3934,94.3708,59.3164,0.1017,0.2131
191,2000,5.536,64.0824,148,11.5755,78.2029,89.459,90.7094,57.7145,0.1033,0.2026
