id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1909,200,10.952,75.7225,1,6.9141,0,0,45.9802,75.7225,0.0148,0
1909,400,5.9525,55.3655,5,9.3012,73.4357,92.73,68.3097,51.944,0.0714,0.4633
1909,600,5.2298,39.8725,9,7.6241,81.292,89.6104,71.2767,34.8442,0.0814,0.3774
1909,800,2.7513,29.0413,22,10.5555,90.9833,83.9311,71.0292,22.1019,0.0908,0.316
1909,1000,4.0129,27.2516,22,6.7909,83.923,83.0972,66.3142,17.3419,0.0863,0.3465
1909,1200,5.0301,25.9899,24,5.1669,96.3516,84.7084,58.6379,19.2045,0.0912,0.3127
1909,1400,5.6014,23.9825,27,4.2815,97.1644,84.8245,54.1496,20.3898,0.0923,0.3103
1909,1600,4.9282,22.7967,38,4.6258,118.4951,84.4014,51.5996,16.9347,0.0913,0.3025
1909,1800,4.792,21.7048,47,4.5293,120.1631,84.3679,49.9885,13.5997,0.0932,0.2924
1909,2000,4.1843,19.6506,60,4.6962,110.8809,84.0231,46.1226,11.1504,0.0967,0.2673
