id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2544,200,8.4127,59.8726,1,7.1169,0,0,85.164,59.8726,0.0242,0
2544,400,6.7481,62.0066,5,9.1888,76.7552,87.5524,96.2122,58.7171,0.0877,0.3419
2544,600,15.2145,63.8618,5,4.1974,61.2445,86.9592,113.2646,60.2554,0.0869,0.3262
2544,800,10.9512,57.9174,11,5.2887,90.3329,86.5546,106.8682,53.9157,0.0953,0.261
2544,1000,9.0213,55.4608,20,6.1478,66.7342,85.9716,106.7637,50.2889,0.0957,0.2606
2544,1200,7.5101,56.3075,35,7.4976,67.7295,84.8569,112.9823,52.1856,0.1022,0.2147
2544,1400,9.6681,56.8806,37,5.8833,70.7458,84.6447,117.1629,52.5829,0.0981,0.2328
2544,1600,7.4027,56.7585,63,7.6673,67.3752,83.5263,124.9912,49.7985,0.1022,0.2054
2544,1800,8.0245,57.1835,74,7.1261,65.1745,82.4369,133.1544,47.4532,0.1038,0.1983
2544,2000,7.7429,56.4434,93,7.2897,64.8811,81.7999,138.5146,44.5107,0.1054,0.1881
