id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1253,200,0.1773,1.2739,1,7.1849,0,0,8.557,1.2739,0.1008,0
1253,400,0.3546,1.3072,2,3.6864,59.5485,60,10.9758,0.9804,0.0896,0.2778
1253,600,0.4521,3.7834,10,8.3681,121.0096,52.8736,23.4206,1.1869,0.0889,0.2795
1253,800,0.7173,7.5745,22,10.5602,92.9226,64.1337,37.1591,2.4255,0.0967,0.2463
1253,1000,0.9773,12.6503,42,12.9445,80.274,64.3991,57.3533,3.2514,0.0887,0.2985
1253,1200,1.7524,21.0657,56,12.0208,76.738,71.8677,77.2064,4.4719,0.0898,0.292
1253,1400,2.4027,25.9139,68,10.7854,77.387200000000007,74.8889,86.7987,12.8234,0.0927,0.2763
1253,1600,2.7851,28.5359,84,10.2459,78.5262,75.6329,92.8629,15.106,0.0918,0.2812
1253,1800,3.5351,33.0429,97,9.3472,76.3493,77.2566,98.8417,17.931,0.0934,0.273
1253,2000,4.3638,36.5282,107,8.3708,76.9198,78.9469,102.7684,19.0513,0.0957,0.2582
