id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
167,200,11.7313,81.7352,1,6.9673,0,0,30.3221,81.7352,0.0135,0
167,400,8.5855,64.4526,4,7.5072,65.5118,93.4132,75.9138,61.5006,0.0553,0.5995
167,600,8.1758,55.1381,8,6.744,60.6225,90.6832,89.3461,42.5414,0.0812,0.4438
167,800,12.2337,52.6811,9,4.3062,101.3707,89.9024,82.558,34.3368,0.0656,0.5436
167,1000,12.3539,53.5186,14,4.3321,67.32,90.3575,81.9105,29.4058,0.0737,0.4956
167,1200,11.8034,50.8973,20,4.3121,68.9548,90.2725,81.248,24.4595,0.0722,0.4984
167,1400,9.5706,48.7787,32,5.0967,87.5624,89.8143,79.6326,21.0021,0.0789,0.4572
167,1600,12.4145,50.04,33,4.0308,76.5224,89.9862,78.5179,18.812,0.0681,0.5248
167,1800,13.6453,51.4054,39,3.7673,76.4955,90.4975,76.0417,18.6503,0.0755,0.4803
167,2000,14.9977,51.7819,44,3.4527,77.2018,90.8963,74.3674,20.6017,0.0857,0.4079
