id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2357,200,1.0354,45.1613,6,43.6158,61.9267,81.3008,127.771,41.2903,0.1114,0.1519
2357,400,2.0666,26.7213,7,12.9298,68.4248,76.6667,92.997,21.3115,0.086,0.318
2357,600,2.343,19.5991,10,8.3648,98.9593,78.3838,66.5358,9.7996,0.0825,0.3478
2357,800,3.0974,14.8447,10,4.7926,92.312,80.4545,45.4032,5.6146,0.0749,0.4103
2357,1000,3.4545,13.8478,13,4.0087,157.5482,80.6618,40.6037,3.6672,0.0749,0.4142
2357,1200,3.2261,13.845,20,4.2915,128.1085,78.9286,41.6151,3.4089,0.0791,0.3835
2357,1400,3.4579,14.2576,26,4.1232,99.6966,82.4669,35.9528,7.2343,0.0886,0.316
2357,1600,4.3213,15.2847,29,3.5371,97.0838,85.5167,30.9944,9.2336,0.0874,0.3205
2357,1800,6.2371,17.4292,29,2.7944,101.2779,89.059,26.5826,13.119,0.0908,0.2965
2357,2000,7.5494,18.8975,32,2.5032,114.3109,91.0657,23.8399,15.1,0.0873,0.3177
