id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1539,200,0.4956,3.6145,1,7.2931,0,0,12.5763,3.6145,0.0696,0
1539,400,0.7021,2.6316,2,3.7482,57.4804,80,15.0812,1.7028,0.0601,0.5177
1539,600,0.3658,2.1588,7,5.9015,141.677,60,15.5073,0.766,0.0967,0.261
1539,800,0.3407,1.3049,8,3.8297,122.8686,57.4074,9.6307,0.435,0.0977,0.2492
1539,1000,0.3882,1.1987,10,3.0876,201.6507,60,7.4541,0.3315,0.0969,0.2596
1539,1200,0.4336,1.1228,12,2.5892,150.4133,60,7.3173,0.3743,0.0985,0.2508
1539,1400,0.4194,0.8664,13,2.066,211.3622,58.2609,5.9376,0.2757,0.1021,0.2297
1539,1600,0.5245,1.2799,20,2.4401,237.2116,62.3377,7.1532,0.3527,0.0965,0.2657
1539,1800,0.6983,2.2251,33,3.1862,154.2099,69.4656,9.6844,0.7975,0.096,0.2686
1539,2000,1.237,4.0683,42,3.2888,180.8115,76.8848,13.0752,0.9961,0.0935,0.2901
