id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1523,200,5.6038,75.4491,2,13.464,59.6485,81.6594,172.6681,74.2515,0.0836,0.4086
1523,400,20.5471,77.2575,2,3.76,59.6485,82.7469,173.8164,76.7559,0.0698,0.4719
1523,600,31.0134,78.3521,3,2.5264,59.6485,84.3118,160.7418,78.2022,0.0975,0.2695
1523,800,26.8032,76.6426,6,2.8595,61.9954,84.3059,157.3439,75.8796,0.0933,0.2685
1523,1000,24.621,75.8772,10,3.0818,61.0566,84.6777,153.7699,75.1096,0.0948,0.2504
1523,1200,26.8009,75.1391,13,2.8036,68.9798,85.5605,145.6193,74.6211,0.1055,0.1806
1523,1400,27.9874,75.3805,17,2.6934,65.5127,86.4183,135.5176,74.394,0.099,0.2209
1523,1600,29.8232,76.1271,21,2.5526,68.7479,87.3365,127.7168,75.3811,0.1074,0.1654
1523,1800,33.1,76.7334,24,2.3182,65.7811,88.0093,122.492,75.6594,0.097,0.2382
1523,2000,32.6442,76.6553,30,2.3482,68.0282,88.597,116.4658,75.7293,0.102,0.2091
