id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1281,200,1.4708,31.0345,3,21.1003,85.7558,78.4946,120.6313,26.4368,0.0803,0.398
1281,400,1.0623,21.6339,11,20.3661,91.9188,67.9389,97.381,7.5643,0.0913,0.3311
1281,600,1.7477,26.5517,18,15.1922,76.7749,72.0548,102.0541,5.1034,0.0757,0.4224
1281,800,3.1979,33.6854,22,10.5336,72.2988,78.8334,97.0383,8.2942,0.0732,0.4506
1281,1000,3.8992,38.4829,32,9.8695,70.7863,82.5546,92.3948,17.6159,0.0853,0.367
1281,1200,5.5564,43.0683,36,7.7511,73.8085,84.6988,91.8275,18.297,0.0867,0.3608
1281,1400,7.4902,46.3623,39,6.1897,74.7959,86.771,86.4709,20.0622,0.0878,0.3567
1281,1600,7.3226,46.3866,52,6.3347,74.4941,87.2155,83.958,19.9881,0.0913,0.3257
1281,1800,9.3305,47.7928,53,5.1222,73.5171,86.8514,87.437,23.47,0.0864,0.3541
1281,2000,11.659,49.3341,54,4.2314,75.6321,87.285,88.768,31.0091,0.0891,0.3375
