id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2745,200,4.4563,63.2911,2,14.2026,48.7513,90.9091,115.9765,62.8692,0.0953,0.4077
2745,400,9.8831,55.1991,3,5.5852,55.4825,87.9328,108.4609,54.8673,0.1043,0.3308
2745,600,8.8086,59.8385,8,6.7932,56.9748,90.0999,94.1784,55.7518,0.1044,0.3295
2745,800,19.5398,65.8655,7,3.3708,74.3904,92.6353,77.4712,64.3205,0.1015,0.3344
2745,1000,23.351,72.3624,10,3.0989,64.6848,93.7807,69.1926,71.2392,0.1077,0.294
2745,1200,32.7767,77.8947,11,2.3765,66.7941,95.0668,59.2986,76.8678,0.1048,0.3111
2745,1400,42.3001,80.7849,12,1.9098,64.3901,95.6807,54.6218,80.1797,0.1134,0.2609
2745,1600,51.7387,82.2794,13,1.5903,63.6298,95.8889,53.8824,81.7851,0.1141,0.2582
2745,1800,53.0745,82.1899,16,1.5486,67.0523,95.8933,55.3946,81.7528,0.1171,0.2415
2745,2000,47.3447,81.7631,22,1.727,57.8047,95.7609,56.6384,80.9328,0.1149,0.255
