id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1583,200,14.2037,100,1,7.0404,0,0,0,100,0.0114,0
1583,400,45.1122,82.6514,1,1.8321,0,0,45.9977,82.6514,0.0098,0
1583,600,5.1302,60.4511,14,11.7835,72.8675,89.942,90.8143,57.8195,0.107,0.2015
1583,800,4.6724,51.3225,23,10.9842,73.4441,86.0445,101.9152,45.5205,0.1109,0.1653
1583,1000,3.9261,48.3898,40,12.3251,73.2914,83.5956,107.7504,40.2147,0.1127,0.1495
1583,1200,3.1496,44.7758,66,14.2164,73.4677,81.7643,112.728,34.8663,0.1141,0.1367
1583,1400,2.2431,38.7183,109,17.261,76.5527,79.1954,112.3625,28.6886,0.1157,0.125
1583,1600,1.9747,34.3886,143,17.415,75.0471,77.7742,106.212,23.5531,0.1131,0.1447
1583,1800,1.8372,30.6486,173,16.682,75.229,75.8005,102.0539,19.1576,0.1108,0.1604
1583,2000,1.6646,28.7751,221,17.287,76.6418,74.0841,102.2604,15.5405,0.1106,0.1604
