id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
729,200,2.357,69.7548,4,29.5951,43.4881,91.0417,141.9866,67.3025,0.1282,0.3377
729,400,4.6087,60.8756,7,13.2088,48.3448,90.1891,131.8117,55.0382,0.1001,0.4703
729,600,4.8244,53.6209,13,11.1145,57.4235,90.8817,109.4356,47.4811,0.1181,0.3923
729,800,2.9487,42.8164,30,14.5206,60.5495,88.5654,113.1352,33.3155,0.1188,0.3729
729,1000,2.063,35.3853,55,17.1522,60.5043,86.1322,105.8699,22.6599,0.1182,0.3758
729,1200,2.4623,34.7485,65,14.1119,65.1185,85.6425,106.618,19.2132,0.1091,0.4145
729,1400,2.624,33.557,80,12.7887,73.5364,86.1588,99.9478,16.0603,0.108,0.4219
729,1600,2.4233,31.5226,106,13.008,65.7342,85.4738,98.6038,12.3333,0.1088,0.4171
729,1800,2.2741,29.1409,132,12.8142,66.6406,84.6101,96.8743,9.7565,0.1062,0.431
729,2000,2.1355,27.0593,161,12.6709,65.8124,83.7645,93.9117,7.9097,0.1068,0.4282
