id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2617,200,14.3685,100,1,6.9597,0,0,0,100,0.0112,0
2617,400,24.6764,90.5074,2,3.6678,94.4698,98.6767,20.8185,90.3437,0.0706,0.4684
2617,600,32.3961,81.3901,3,2.5123,112.7698,97.4905,29.5211,80.568,0.0532,0.5649
2617,800,33.1814,79.2075,5,2.3871000000000002,86.0271,95.7863,42.6447,72.3477,0.0334,0.7127
2617,1000,51.923,80.0495,5,1.5417,94.382,95.9895,43.109,75.8943,0.0512,0.5911
2617,1200,73.8416,79.3289,5,1.0743,99.7667,96.2676,39.0904,77.047,0.0717,0.4438
2617,1400,100.5974,79.8753,5,0.794,83.402,96.646,35.3431,77.7211,0.0515,0.5903
2617,1600,131.8333,80.3088,5,0.6092,83.402,96.9178,32.3566,78.6452,0.0512,0.5928
2617,1800,139.2228,80.5854,6,0.5788,116.4734,97.2957,28.6755,79.251,0.0593,0.5226
2617,2000,128.6584,80.5546,8,0.6261,122.0756,97.5143,26.5837,79.3672,0.0589,0.5174
