id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
7,200,2.4984,35.7143,2,14.2947,129.0589,94.2308,51.5653,35.119,0.0811,0.404
7,400,2.4522,41.1491,9,16.7807,78.7421,81.8913,104.3862,29.1925,0.0876,0.3436
7,600,4.2928,39.8454,11,9.282,85.8864,80.2947,114.4511,29.5151,0.0917,0.3246
7,800,3.1248,34.3825,23,11.0029,87.8968,80.4439,98.4335,21.1952,0.0953,0.2862
7,1000,2.7044,31.6573,38,11.7057,86.7317,77.7639,98.8531,14.0328,0.093,0.294
7,1200,2.6811,32.8206,57,12.2416,78.3579,76.8136,105.3626,9.7836,0.0907,0.3081
7,1400,3.1575,35.0919,70,11.1137,73.8524,77.9785,106.5719,7.2326,0.0926,0.2999
7,1600,3.9543,38.089,79,9.6324,75.3929,79.9837,105.0676,6.9862,0.0922,0.3038
7,1800,4.5777,40.6577,92,8.8816,75.9368,80.8745,107.1206,10.8378,0.0938,0.2908
7,2000,4.7912,42.3849,113,8.8463,72.4371,81.6199,107.9455,11.377,0.0956,0.2768
