id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
561,200,9.5291,66.875,1,7.018,0,0,171.7355,66.875,0.0376,0
561,400,6.3587,58.9109,5,9.2647,61.0938,77.3669,185.2416,57.7558,0.1007,0.2291
561,600,14.1066,58.9286,5,4.1774,59.6848,76.8173,181.7584,58.1845,0.095,0.2844
561,800,6.8417,55.5272,17,8.116,64.6653,77.2351,170.3963,53.0187,0.114,0.1415
561,1000,5.6221,53.7637,31,9.563,68.4446,77.8039,159.4457,48.1044,0.1083,0.1729
561,1200,6.5103,54.5124,39,8.3733,65.632,77.9088,160.9475,46.9407,0.1028,0.2136
561,1400,7.5156,54.8305,46,7.2955,64.7688,77.916,162.7192,47.1186,0.1049,0.1987
561,1600,6.5171,53.0743,67,8.1438,67.0867,77.5789,159.9294,44.2304,0.1052,0.1938
561,1800,6.7911,53.7107,82,7.9089,63.6553,77.5654,160.3223,42.9995,0.109,0.1665
561,2000,6.3164,52.8703,107,8.3703,67.0221,77.6045,159.3061,50.3623,0.1117,0.1453
