id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1507,200,0.4853,6.8323,2,14.0774,122.4802,73.3333,31.3635,5.5901,0.0804,0.3333
1507,400,0.9707,7.1661,4,7.3826,134.3948,74.3243,29.058,4.2345,0.0669,0.4513
1507,600,2.5811,8.6731,4,3.3602,134.3948,74.5283,34.1875,3.1875,0.0457,0.6151
1507,800,2.6767,7.6632,6,2.8629,102.7166,77.7448,27.2142,3.6211,0.0521,0.5629
1507,1000,3.1011,6.6775,7,2.1533,91.5978,78.913,22.8444,2.3344,0.0511,0.5721
1507,1200,3.9457,5.9348,7,1.5041,91.5978,78.8136,20.0423,2.6925,0.0513,0.5711
1507,1400,2.7757,4.8493,11,1.7471,86.1713,76.9113,17.6456,2.1444,0.0557,0.5291
1507,1600,2.7917,3.7367,11,1.3385,86.1713,76.7477,13.808,1.6429,0.056,0.5291
1507,1800,2.5664,2.971,12,1.1576,234.8673,76.5152,11.0043,1.3025,0.0626,0.485
1507,2000,2.6414,3.1032,15,1.1748,272.0051,75.6725,10.8884,1.0574,0.0556,0.5341
