id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2677,200,0.2627,3.6458,2,13.8767,282.0809,50,32.3167,2.6042,0.1058,0.2
2677,400,0.1877,2.1008,6,11.1947,182.0115,31.8182,21.9811,0.7003,0.1164,0.15
2677,600,0.2752,3.47,15,12.6073,155.8255,53.6842,24.8699,1.6404,0.1177,0.1589
2677,800,0.252,3.396,28,13.4757,134.2009,49.4048,25.5808,0.9754,0.1254,0.1195
2677,1000,0.2644,3.7561,46,14.2081,112.5953,47.3154,30.4651,0.6492,0.1191,0.1565
2677,1200,0.3041,3.7952,58,12.4783,124.2195,49.4305,29.2368,0.4522,0.1124,0.1927
2677,1400,0.3338,4.0353,76,12.0875,111.4703,51.7997,29.3699,0.3701,0.1127,0.196
2677,1600,0.4186,4.6939,92,11.2141,109.3007,55,31.4593,0.2836,0.1069,0.2334
2677,1800,0.4167,4.6745,116,11.2166,114.1537,55.0525,31.4997,0.3774,0.1093,0.2169
2677,2000,0.4192,4.4989,137,10.7332,112.1253,54.4776,30.8665,0.3058,0.109,0.2178
