id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
79,200,0.2757,7.5581,4,27.4184,108.1745,33.3333,67.8743,4.0698,0.1226,0.1324
79,400,1.76,25.6173,8,14.5554,98.0166,72.8758,89.0204,11.5741,0.0856,0.3728
79,600,2.5315,27.3818,13,10.8164,96.5049,77.1739,90.6269,11.7855,0.0964,0.2877
79,800,1.7246,22.4082,27,12.993,95.1506,74.5956,84.0892,8.2041,0.0994,0.2536
79,1000,1.3172,20.8147,51,15.8025,83.9613,72.757,80.4943,6.7017,0.102,0.2354
79,1200,1.6225,21.6779,62,13.360900000000001,86.2948,72.8615,82.0284,5.6297,0.0988,0.2549
79,1400,2.2512,25.7339,72,11.4311,83.411,74.7991,87.8987,8.6318,0.0996,0.2466
79,1600,2.7307,27.2755,82,9.9883,83.9673,76.1831,90.4972,11.6954,0.0972,0.2608
79,1800,3.1923,27.9775,91,8.7639,85.1047,76.7083,90.5672,10.7417,0.0935,0.2878
79,2000,3.3865,28.8556,109,8.5208,81.7387,77.6948,89.2902,9.7666,0.095,0.2803
