id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2193,200,12.9972,98.7266,1,7.596,0,0,15.8406,98.7266,0.0127,0
2193,400,21.9709,85.0544,2,3.8712,29.7912,98.6443,55.3576,85.0353,0.2071,0.4837
2193,600,13.6973,59.425,5,4.3384,107.899,97.9232,66.6054,53.8804,0.1573,0.5872
2193,800,8.6143,46.4764,11,5.3953,75.4855,97.5764,54.0156,35.5792,0.1898,0.4912
2193,1000,7.4683,42.2999,18,5.6639,60.6897,97.4436,48.6209,27.7811,0.2188,0.4171
2193,1200,8.5961,37.6528,20,4.3802,61.9965,97.4453,44.7154,21.4915,0.2301,0.3907
2193,1400,8.0146,33.5706,26,4.1887,58.9374,97.3744,40.7155,16.3635,0.2363,0.3789
2193,1600,5.6761,29.4365,42,5.186,52.1643,97.2814,37.1409,12.7962,0.2493,0.3428
2193,1800,5.2636,26.7244,52,5.0772,53.3444,96.9172,36.243,10.4747,0.2475,0.3473
2193,2000,5.2256,26.4631,64,5.0642,64.6509,96.8796,35.336,9.6999,0.2438,0.357
