id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
937,200,0.2871,14.1104,7,49.1436,69.3269,58.3333,91.3152,7.9755,0.1066,0.1734
937,400,0.5611,19.7731,19,35.2391,76.6392,56.5611,116.7811,4.376,0.0971,0.2508
937,600,0.6379,21.4864,40,33.6819,72.2214,53.3698,134.9143,3.0905,0.0956,0.2578
937,800,1.0426,28.9298,58,27.7474,68.8807,61.9083,144.9575,4.306,0.0968,0.2538
937,1000,1.7105,35.7988,68,20.9293,67.3468,66.8984,156.4938,9.4675,0.0948,0.266
937,1200,2.7842,43.1609,72,15.5019,66.5726,72.2173,157.5252,16.0865,0.0966,0.252
937,1400,3.7673,48.3389,81,12.8311,66.7193,76.3875,152.236,26.2735,0.1004,0.2228
937,1600,4.4802,50.7828,93,11.335,66.2707,78.0036,149.0902,26.7654,0.0976,0.2406
937,1800,5.2958,52.5731,103,9.9273,66.731,79.5294,144.1962,26.4213,0.0987,0.2354
937,2000,5.9636,53.7166,115,9.0075,69.2112,80.6096,140.4296,30.6229,0.102,0.2136
