id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
208,200,13.4934,93.7888,1,6.9507,0,0,22.8557,93.7888,0.012,0
208,400,24.1272,88.67,2,3.6751,59.7863,96.1278,44.4935,76.1905,0.0169,0.8552
208,600,42.7141,71.7718,2,1.6803,59.7863,94.4865,61.7816,54.0541,0.0133,0.8863
208,800,134.1294,63.7638,1,0.4754,0,0,49.454,63.7638,0.0103,0
208,1000,48.7012,59.9725,4,1.2314,175.9511,95.1477,40.9528,59.8074,0.0901,0.2936
208,1200,96.4195,62.238,3,0.6455,100.9291,95.5346,36.4047,62.1227,0.0752,0.4496
208,1400,206.9578,65.5255,2,0.3166,84.5506,95.9242,33.9778,65.4972,0.0706,0.511
208,1600,141.1888,68.7779,4,0.4871,103.2743,96.2423,33.2377,68.1249,0.0743,0.4852
208,1800,105.2916,71.1525,7,0.6758,115.5776,96.267,34.7742,68.8233,0.0668,0.486
208,2000,102.5357,72.1714,9,0.7039,79.6842,96.3178,34.9744,68.097,0.0718,0.4349
