id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1638,200,10.6213,76.8293,1,7.2335,0,0,109.2083,76.8293,0.0273,0
1638,400,13.5436,76.3867,3,5.6401,60.3523,90.5435,99.889,75.2773,0.0634,0.4851
1638,600,7.5177,69.8718,11,9.2943,65.7381,88.3096,111.6196,65.8832,0.1002,0.2828
1638,800,18.7137,71.6418,8,3.8283,63.4103,88.6069,112.2615,67.1642,0.0705,0.4568
1638,1000,20.5223,69.5765,11,3.3903,65.2157,88.7471,108.9922,67.2902,0.0791,0.3892
1638,1200,16.8104,68.5792,19,4.0796,69.2682,88.7845,106.85,65.9005,0.0906,0.303
1638,1400,14.2517,67.735,30,4.7528,65.7304,87.8512,111.7269,64.797,0.0982,0.2583
1638,1600,15.1369,68.1786,37,4.5041,64.0517,87.6867,115.8219,66.1262,0.107,0.2004
1638,1800,13.4339,67.3849,52,5.016,65.9722,87.5358,115.8356,65.1813,0.1063,0.2037
1638,2000,11.8026,66.5588,72,5.6393,66.0002,87.3253,116.3399,64.0037,0.11,0.1817
