id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2375,200,1.2257,36.0294,4,29.396,115.5064,86.9318,113.4171,34.1912,0.1202,0.2796
2375,400,1.1106,31.5341,15,28.3938,55.33,74.4038,146.4908,18.3712,0.0932,0.4166
2375,600,2.1828,35.2766,19,16.1615,60.0069,75.375,158.2901,14.6809,0.1022,0.3691
2375,800,2.4213,35.0555,30,14.478,68.508,76.017,153.9245,13.0855,0.105,0.3656
2375,1000,2.2118,32.2721,47,14.5907,63.1177,75.6398,143.7309,10.5141,0.1047,0.3581
2375,1200,1.8163,29.4474,75,16.2128,67.466,75.7162,130.787,8.0675,0.1112,0.3255
2375,1400,1.9186,29.7077,97,15.4844,62.6577,76.387,126.5015,6.2849,0.1088,0.339
2375,1600,2.4665,30.7942,102,12.4849,61.7421,77.9447,123.0595,7.0786,0.1076,0.3449
2375,1800,2.6731,31.0659,120,11.6217,65.6048,78.4648,121.0661,7.7132,0.1073,0.3473
2375,2000,2.5332,31.2525,157,12.3371,64.089,78.7991,119.0234,7.3944,0.1087,0.3404
