id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1071,200,0.158,4.5226,4,28.6191,91.7748,33.3333,43.6113,1.5075,0.1226,0.1389
1071,400,0.2171,4.4561,11,20.5266,97.6028,42.8571,41.0467,1.7038,0.1189,0.1595
1071,600,0.286,3.3708,14,11.7878,117.3974,55.102,26.5539,1.1827,0.1153,0.1872
1071,800,0.3605,2.604,15,7.2225,83.1421,60.2941,18.3753,0.6764,0.1106,0.2181
1071,1000,0.3878,2.7585,23,7.1128,113.2037,57.5758,17.457,0.4344,0.1099,0.2254
1071,1200,0.7705,5.4873,33,7.1222,88.5176,69.3431,24.9953,1.9706,0.099,0.2941
1071,1400,1.0627,7.7627,46,7.3048,90.365,73.3383,31.8161,2.9222,0.1011,0.2903
1071,1600,1.3582,10.2848,62,7.5721,84.7557,76.6753,37.1571,4.2889,0.1061,0.2606
1071,1800,1.4939,10.6741,74,7.1451,87.2027,78.455,36.6688,4.408,0.1057,0.2614
1071,2000,1.5428,10.639,88,6.896,95.63,77.6601,37.5069,3.605,0.1026,0.2787
