id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2564,200,13.0838,93.7143,1,7.1626,0,0,26.3002,93.7143,0.013,0
2564,400,11.0096,61.8834,3,5.6209,95.3653,94.5362,66.6805,60.0897,0.0618,0.5293
2564,600,6.2727,41.9054,8,6.6806,100.4071,88.6495,81.8471,36.7755,0.0638,0.5063
2564,800,3.3943,35.6029,22,10.4892,101.5007,81.9337,94.4022,22.6702,0.092,0.3276
2564,1000,2.9764,35.7582,39,12.014,77.34,81.5743,94.2313,14.6473,0.0906,0.3284
2564,1200,3.1912,37.7812,55,11.8393,72.9037,82.0715,96.3081,10.2353,0.0922,0.3169
2564,1400,3.6347,39.24,68,10.7961,73.0126,82.3307,99.0599,8.2837,0.0929,0.3138
2564,1600,4.0431,39.9591,81,9.8832,73.0598,82.2547,99.6335,8.3033,0.0903,0.3261
2564,1800,5.4117,43.9152,84,8.1149,73.5057,83.5305,101.5056,8.9634,0.0909,0.3254
2564,2000,6.0898,44.3189,93,7.2775,75.5794,84.1614,100.9432,10.8441,0.0943,0.2999
