id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2522,200,13.0537,98.6476,1,7.5571,0,0,11.3026,98.6476,0.0124,0
2522,400,18.8846,73.128,2,3.8724,42.3029,98.943,47.6845,67.7767,0.0204,0.9454
2522,600,31.5853,54.8705,2,1.7372,42.3029,98.5735,47.721,51.114,0.0164,0.9545
2522,800,19.2554,47.2552,5,2.4541,119.9892,97.7153,47.1778,40.5456,0.0357,0.8996
2522,1000,22.355,49.2521,7,2.2032,138.7549,97.624,48.7683,32.8775,0.0371,0.896
2522,1200,15.3978,47.1872,14,3.0645,103.4341,97.662,48.4971,26.7089,0.0919,0.7456
2522,1400,15.9699,46.2994,18,2.8992,92.6796,97.5229,48.0342,24.6725,0.1217,0.6567
2522,1600,18.1638,47.0951,21,2.5928,118.9109,97.506,48.4674,22.0568,0.0635,0.8179
2522,1800,21.6154,46.4312,22,2.1481,126.4612,97.5847,48.3659,21.4023,0.0717,0.7958
2522,2000,16.1288,44.6767,35,2.77,88.7333,97.5098,46.6293,20.9445,0.1063,0.709
