id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
875,200,2.8903,20.6061,1,7.1293,0,0,106.011,20.6061,0.0585,0
875,400,0.9715,12.6183,7,12.9879,100.657,67.6056,66.5397,10.7256,0.1097,0.1755
875,600,0.8501,8.5898,12,10.1045,106.724,61.0092,49.3474,4.8676,0.0939,0.2806
875,800,0.6305,7.227,24,11.4624,118.7905,57.4468,44.5605,2.7609,0.0955,0.2676
875,1000,0.7934,8.0861,33,10.1914,108.9809,59.3103,46.1024,1.7852,0.0871,0.3333
875,1200,0.8284,7.66,43,9.2472,113.8094,59.9749,44.0791,1.2431,0.0904,0.3108
875,1400,0.8501,7.5502,56,8.8816,113.4947,62.4067,40.508,1.3483,0.0923,0.2916
875,1600,0.9386,8.3402,73,8.8858,113.0831,64.6302,41.3815,1.7074,0.0963,0.266
875,1800,1.0574,9.0775,89,8.585,117.093,67.1635,42.046,1.517,0.097,0.2645
875,2000,1.176,9.9342,108,8.4476,119.9164,67.9038,44.1293,2.2541,0.0958,0.2734
