id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
544,200,0.0774,0.5435,1,7.0246,0,0,3.9078,0.5435,0.1438,0
544,400,0.4487,4.1369,5,9.2192,81.0374,57.4468,26.1561,2.4251,0.0945,0.2792
544,600,1.2959,8.7353,8,6.7407,63.0323,70.082,39.3735,3.455,0.0749,0.4169
544,800,2.4139,11.6071,10,4.8085,74.6759,77.551,39.0548,7.4777,0.0658,0.4912
544,1000,3.7732,15.1349,13,4.0112,76.3607,82.2514,41.2815,10.1456,0.0789,0.4133
544,1200,6.3699,16.4969,12,2.5898,69.595,81.7041,45.8627,14.2428,0.0744,0.4377
544,1400,4.5681,16.6687,23,3.649,127.4058,80.1665,49.3802,13.9315,0.0913,0.3236
544,1600,3.3121,16.9655,42,5.1223,70.5941,79.3791,52.0382,12.0117,0.0951,0.2943
544,1800,3.654,16.9521,48,4.6393,77.1242,79.7882,51.4019,10.0351,0.0888,0.3408
544,2000,3.6648,16.3577,57,4.4635,71.9382,80.0227,48.746,8.5242,0.0903,0.3302
