id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
60,200,5.576,78.0347,2,13.9948,57.483,95.122,64.3568,77.4566,0.0784,0.4303
60,400,6.2451,57.5342,5,9.2127,89.2883,92.3291,73.6106,56.621,0.1006,0.2415
60,600,4.8964,45.1211,11,9.2152,80.415,91.0543,68.3819,43.391,0.1082,0.212
60,800,5.2751,35.2802,14,6.6881,91.5541,89.8727,57.3932,30.3078,0.0977,0.2859
60,1000,3.6672,31.7984,28,8.6711,101.4522,87.7433,61.415,22.0261,0.1017,0.2525
60,1200,2.8528,26.4848,43,9.2837,95.1894,85.3734,60.129,15.3915,0.1036,0.2365
60,1400,2.5195,23.2396,58,9.2238,95.2262,82.8555,58.5519,11.3374,0.0997,0.2616
60,1600,2.6341,22.8111,71,8.6598,93.4628,82.5812,57.106,8.6952,0.0963,0.2823
60,1800,2.821,23.6903,87,8.3979,90.4038,83.059,56.6519,6.8814,0.0934,0.3051
60,2000,3.0994,24.2691,100,7.8302,97.0118,83.7285,56.7129,5.5821,0.0933,0.3077
