id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1621,200,1.1326,40.4332,5,35.7008,77.005,82.1782,146.1018,37.1841,0.1249,0.2721
1621,400,4.9044,46.1905,5,9.4182,65.813,80.4324,164.7609,30,0.0847,0.4852
1621,600,3.2422,44.186,16,13.6284,60.0772,79.1142,170.0766,30.0603,0.1247,0.2725
1621,800,3.3928,47.4982,29,13.9997,56.8413,78.0699,183.6658,28.167,0.1287,0.2542
1621,1000,4.6417,51.835,36,11.1671,52.5346,81.2779,171.0973,40.4956,0.12,0.2804
1621,1200,5.3616,54.4997,47,10.1649,52.5573,83.4114,161.9887,42.4604,0.1225,0.2676
1621,1400,5.9165,53.7947,57,9.0923,52.5153,83.6673,155.5954,44.3262,0.129,0.2324
1621,1600,5.9807,53.4212,73,8.9323,54.4482,84.2484,151.1038,43.5721,0.1214,0.2681
1621,1800,5.6939,52.9691,96,9.3028,57.9784,84.2626,147.9955,42.6164,0.1239,0.2618
1621,2000,7.0816,54.5245,98,7.6995,55.715,84.4068,150.1445,41.7097,0.1207,0.2789
