id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
1731,200,2.2966,48.1481,3,20.9652,59.4406,89.8551,72.6942,38.8889,0.0693,0.4647
1731,400,5.7238,52.7687,5,9.2192,64.3648,94.281,47.1278,38.4365,0.0803,0.3815
1731,600,5.6825,43.209,9,7.6038,109.0575,92.606,54.4881,31.9403,0.1034,0.223
1731,800,3.0658,35.118,24,11.4549,91.5964,89.6766,56.5985,26.8128,0.1069,0.1782
1731,1000,2.1601,29.3508,44,13.5879,94.7049,85.2349,61.4935,18.6034,0.1003,0.2289
1731,1200,3.4674,35.0095,47,10.0967,86.1075,87.2919,58.7386,12.9412,0.0991,0.239
1731,1400,4.7053,38.8445,52,8.2556,98.2086,89.5657,54.4033,18.7351,0.1,0.2309
1731,1600,5.5007,41.4983,62,7.5442,91.6633,90.4831,53.6674,23.1513,0.0998,0.233
1731,1800,5.7426,40.4362,73,7.0414,93.599,90.6457,54.0095,23.4217,0.1007,0.2238
1731,2000,5.5122,38.4067,89,6.9676,105.6298,90.2537,52.8869,22.3774,0.0998,0.2301
