id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
2577,200,13.1098,95.4545,1,7.2811,0,0,19.5696,95.4545,0.0123,0
2577,400,22.3848,82.2951,2,3.6764,59.7269,93.4307,80.6952,77.541,0.025,0.796
2577,600,18.104,76.144,5,4.2059,59.7269,89.0132,114.0475,70.7427,0.0741,0.4248
2577,800,21.4675,71.4892,7,3.3301,59.7269,86.979,127.0101,70.4709,0.101,0.2239
2577,1000,22.3937,69.0025,10,3.0813,62.2008,85.5517,134.2559,68.1506,0.1021,0.2167
2577,1200,16.203,66.3081,19,4.0923,66.6684,84.0554,142.4721,65.5398,0.1123,0.1353
2577,1400,10.8109,61.6558,36,5.7031,68.9823,82.5131,146.8018,59.2258,0.1014,0.2137
2577,1600,7.3673,57.4611,64,7.7995,69.8442,81.1181,147.103,53.2007,0.1026,0.2048
2577,1800,6.1873,53.7026,90,8.6795,71.6217,79.6172,147.888,47.7165,0.1011,0.2158
2577,2000,5.6023,53.0167,121,9.4634,69.4049,79.1109,148.4286,44.2073,0.1015,0.2102
