id,buffer,area_mn,pland,np,pd,enn_mn,ai,ed,lpi,para_mn,contig_mn
429,200,1.1884,25.4777,3,21.4391,86.1483,82.0896,83.2065,16.5605,0.0638,0.4983
429,400,1.0992,12.1511,6,11.054,102.7828,76.9231,49.5014,4.2693,0.0688,0.4349
429,600,1.9311,14.3805,9,7.4468,107.1894,79.0055,43.2286,4.056,0.0567,0.5393
429,800,4.4564,17.16,8,3.8506,159.7437,87.8947,32.7631,13.9425,0.0705,0.4402
429,1000,3.9089,16.8311,14,4.3058,127.4463,85.399,36.3607,12.1711,0.0699,0.4394
429,1200,4.4564,18.1506,19,4.0729,129.6761,84.2764,39.1661,10.3172,0.0714,0.4432
429,1400,5.5445,21.1563,24,3.8157,128.1343,84.5942,44.3322,8.6581,0.0568,0.5498
429,1600,7.1621,24.4114,28,3.4084,113.5175,84.9035,49.5335,8.6579,0.0494,0.5987
429,1800,9.9378,26.7799,28,2.6948,106.6528,86.1872,49.8503,9.4442,0.0492,0.5978
429,2000,10.7325,30.2386,36,2.8175,103.0564,87.8192,48.786,9.7168,0.05,0.5977
